.HEADER
..NAMES
Time,V U2.N7
4.93235e-008,0.2373
4.93694e-008,0.2427
4.94153e-008,0.2494
4.94612e-008,0.2546
4.95072e-008,0.2563
4.95531e-008,0.2543
4.95990e-008,0.2496
4.96449e-008,0.2443
4.96909e-008,0.2401
4.97368e-008,0.2385
4.97827e-008,0.2397
4.98286e-008,0.2431
4.98746e-008,0.2475
4.99205e-008,0.2512
4.99664e-008,0.2531
5.00123e-008,0.2526
5.00583e-008,0.2502
5.01042e-008,0.2470
5.01501e-008,0.2443
5.01960e-008,0.2434
5.02420e-008,0.2445
5.02879e-008,0.2469
5.03338e-008,0.2497
5.03797e-008,0.2515
5.04257e-008,0.2517
5.04716e-008,0.2502
5.05175e-008,0.2479
5.05634e-008,0.2457
5.06094e-008,0.2446
5.06553e-008,0.2448
5.07012e-008,0.2461
5.07471e-008,0.2478
5.07931e-008,0.2490
5.08390e-008,0.2493
5.08849e-008,0.2487
5.09308e-008,0.2477
5.09767e-008,0.2467
5.10227e-008,0.2461
5.10686e-008,0.2460
5.11145e-008,0.2465
5.11604e-008,0.2472
5.12064e-008,0.2480
5.12523e-008,0.2485
5.12982e-008,0.2484
5.13441e-008,0.2479
5.13901e-008,0.2472
5.14360e-008,0.2464
5.14819e-008,0.2460
5.15278e-008,0.2461
5.15738e-008,0.2466
5.16197e-008,0.2473
5.16656e-008,0.2479
5.17115e-008,0.2481
5.17575e-008,0.2479
5.18034e-008,0.2473
5.18493e-008,0.2467
5.18952e-008,0.2463
5.19412e-008,0.2463
5.19871e-008,0.2466
5.20330e-008,0.2471
5.20789e-008,0.2475
5.21249e-008,0.2477
5.21708e-008,0.2476
5.22167e-008,0.2473
5.22626e-008,0.2469
5.23086e-008,0.2467
5.23545e-008,0.2466
5.24004e-008,0.2467
5.24463e-008,0.2468
5.24923e-008,0.2471
5.25382e-008,0.2472
5.25841e-008,0.2473
5.26300e-008,0.2472
5.26760e-008,0.2471
5.27219e-008,0.2469
5.27678e-008,0.2467
5.28137e-008,0.2467
5.28597e-008,0.2467
5.29056e-008,0.2469
5.29515e-008,0.2471
5.29974e-008,0.2472
5.30434e-008,0.2472
5.30893e-008,0.2470
5.31352e-008,0.2469
5.31812e-008,0.2467
5.32271e-008,0.2472
5.32730e-008,0.2555
5.33189e-008,0.2977
5.33649e-008,0.3899
5.34108e-008,0.5128
5.34567e-008,0.6608
5.35026e-008,0.8260
5.35486e-008,0.9685
5.35945e-008,1.0627
5.36404e-008,1.1129
5.36863e-008,1.1238
5.37323e-008,1.1086
5.37782e-008,1.0923
5.38241e-008,1.0910
5.38700e-008,1.1087
5.39160e-008,1.1408
5.39619e-008,1.1760
5.40078e-008,1.2044
5.40537e-008,1.2214
5.40997e-008,1.2266
5.41456e-008,1.2234
5.41915e-008,1.2169
5.42374e-008,1.2115
5.42834e-008,1.2111
5.43293e-008,1.2177
5.43752e-008,1.2299
5.44211e-008,1.2436
5.44671e-008,1.2543
5.45130e-008,1.2580
5.45589e-008,1.2538
5.46048e-008,1.2443
5.46508e-008,1.2342
5.46967e-008,1.2277
5.47426e-008,1.2267
5.47885e-008,1.2304
5.48345e-008,1.2352
5.48804e-008,1.2374
5.49263e-008,1.2349
5.49722e-008,1.2283
5.50181e-008,1.2201
5.50641e-008,1.2141
5.51100e-008,1.2129
5.51559e-008,1.2169
5.52018e-008,1.2239
5.52478e-008,1.2308
5.52937e-008,1.2350
5.53396e-008,1.2352
5.53855e-008,1.2321
5.54315e-008,1.2273
5.54774e-008,1.2227
5.55233e-008,1.2196
5.55692e-008,1.2188
5.56152e-008,1.2202
5.56611e-008,1.2231
5.57070e-008,1.2264
5.57529e-008,1.2290
5.57989e-008,1.2298
5.58448e-008,1.2284
5.58907e-008,1.2255
5.59366e-008,1.2224
5.59826e-008,1.2206
5.60285e-008,1.2208
5.60744e-008,1.2230
5.61203e-008,1.2259
5.61663e-008,1.2284
5.62122e-008,1.2293
5.62581e-008,1.2284
5.63040e-008,1.2264
5.63500e-008,1.2243
5.63959e-008,1.2231
5.64418e-008,1.2231
5.64877e-008,1.2243
5.65337e-008,1.2259
5.65796e-008,1.2272
5.66255e-008,1.2275
5.66714e-008,1.2270
5.67174e-008,1.2260
5.67633e-008,1.2250
5.68092e-008,1.2244
5.68551e-008,1.2244
5.69011e-008,1.2248
5.69470e-008,1.2255
5.69929e-008,1.2262
5.70389e-008,1.2269
5.70848e-008,1.2271
5.71307e-008,1.2268
5.71766e-008,1.2261
5.72226e-008,1.2253
5.72685e-008,1.2247
5.73144e-008,1.2246
5.73603e-008,1.2251
5.74063e-008,1.2259
5.74522e-008,1.2266
5.74981e-008,1.2270
5.75440e-008,1.2268
5.75900e-008,1.2262
5.76359e-008,1.2256
5.76818e-008,1.2252
5.77277e-008,1.2251
5.77737e-008,1.2254
5.78196e-008,1.2259
5.78655e-008,1.2264
5.79114e-008,1.2266
5.79574e-008,1.2265
5.80033e-008,1.2262
5.80492e-008,1.2259
5.80951e-008,1.2257
5.81411e-008,1.2256
5.81870e-008,1.2257
5.82329e-008,1.2259
5.82788e-008,1.2261
5.83248e-008,1.2263
5.83707e-008,1.2263
5.84166e-008,1.2263
5.84625e-008,1.2262
5.85085e-008,1.2260
5.85544e-008,1.2258
5.86003e-008,1.2257
5.86462e-008,1.2258
5.86922e-008,1.2260
5.87381e-008,1.2262
5.87840e-008,1.2264
5.88299e-008,1.2262
5.88758e-008,1.2229
5.89218e-008,1.1996
5.89677e-008,1.1339
5.90136e-008,1.0348
5.90595e-008,0.9165
5.91055e-008,0.7741
5.91514e-008,0.6242
5.91973e-008,0.5008
5.92432e-008,0.4169
5.92892e-008,0.3703
5.93351e-008,0.3559
5.93810e-008,0.3606
5.94269e-008,0.3674
5.94729e-008,0.3650
5.95188e-008,0.3499
5.95647e-008,0.3254
5.96106e-008,0.2981
5.96566e-008,0.2739
5.97025e-008,0.2577
5.97484e-008,0.2514
5.97944e-008,0.2531
5.98403e-008,0.2584
5.98862e-008,0.2621
5.99321e-008,0.2604
5.99780e-008,0.2524
6.00240e-008,0.2409
6.00699e-008,0.2295
6.01158e-008,0.2213
6.01618e-008,0.2186
6.02077e-008,0.2214
6.02536e-008,0.2277
6.02995e-008,0.2348
6.03454e-008,0.2398
6.03914e-008,0.2412
6.04373e-008,0.2395
6.04832e-008,0.2373
6.05292e-008,0.2368
6.05751e-008,0.2394
6.06210e-008,0.2447
6.06669e-008,0.2506
6.07128e-008,0.2549
6.07588e-008,0.2558
6.08047e-008,0.2532
6.08506e-008,0.2486
6.08965e-008,0.2438
6.09425e-008,0.2405
6.09884e-008,0.2397
6.10343e-008,0.2414
6.10803e-008,0.2447
6.11262e-008,0.2484
6.11721e-008,0.2513
6.12180e-008,0.2525
6.12639e-008,0.2517
6.13099e-008,0.2495
6.13558e-008,0.2469
6.14017e-008,0.2450
6.14477e-008,0.2446
6.14936e-008,0.2457
6.15395e-008,0.2478
6.15854e-008,0.2499
6.16313e-008,0.2512
6.16773e-008,0.2512
6.17232e-008,0.2498
6.17691e-008,0.2479
6.18151e-008,0.2461
6.18610e-008,0.2452
6.19069e-008,0.2455
6.19528e-008,0.2467
6.19987e-008,0.2481
6.20447e-008,0.2491
6.20906e-008,0.2492
6.21365e-008,0.2486
6.21825e-008,0.2476
6.22284e-008,0.2468
6.22743e-008,0.2463
6.23202e-008,0.2465
6.23661e-008,0.2470
6.24121e-008,0.2476
6.24580e-008,0.2482
6.25039e-008,0.2485
6.25499e-008,0.2483
6.25958e-008,0.2482
6.26417e-008,0.2536
6.26876e-008,0.2889
6.27335e-008,0.3748
6.27795e-008,0.4947
6.28254e-008,0.6395
6.28713e-008,0.8048
6.29173e-008,0.9530
6.29632e-008,1.0538
6.30091e-008,1.1092
6.30550e-008,1.1245
6.31009e-008,1.1111
6.31469e-008,1.0934
6.31928e-008,1.0898
6.32387e-008,1.1053
6.32847e-008,1.1365
6.33306e-008,1.1723
6.33765e-008,1.2020
6.34224e-008,1.2205
6.34683e-008,1.2269
6.35143e-008,1.2242
6.35602e-008,1.2177
6.36061e-008,1.2119
6.36521e-008,1.2108
6.36980e-008,1.2166
6.37439e-008,1.2284
6.37898e-008,1.2424
6.38357e-008,1.2537
6.38817e-008,1.2585
6.39276e-008,1.2550
6.39735e-008,1.2458
6.40195e-008,1.2354
6.40654e-008,1.2282
6.41113e-008,1.2266
6.41572e-008,1.2300
6.42031e-008,1.2350
6.42491e-008,1.2377
6.42950e-008,1.2359
6.43409e-008,1.2296
6.43869e-008,1.2213
6.44328e-008,1.2147
6.44787e-008,1.2128
6.45246e-008,1.2162
6.45705e-008,1.2231
6.46165e-008,1.2303
6.46624e-008,1.2350
6.47083e-008,1.2357
6.47542e-008,1.2329
6.48002e-008,1.2281
6.48461e-008,1.2233
6.48920e-008,1.2200
6.49380e-008,1.2189
6.49839e-008,1.2200
6.50298e-008,1.2228
6.50757e-008,1.2262
6.51216e-008,1.2290
6.51676e-008,1.2301
6.52135e-008,1.2289
6.52594e-008,1.2261
6.53054e-008,1.2229
6.53513e-008,1.2208
6.53972e-008,1.2208
6.54431e-008,1.2227
6.54890e-008,1.2257
6.55350e-008,1.2283
6.55809e-008,1.2294
6.56268e-008,1.2288
6.56728e-008,1.2268
6.57187e-008,1.2247
6.57646e-008,1.2232
6.58105e-008,1.2232
6.58564e-008,1.2243
6.59024e-008,1.2259
6.59483e-008,1.2272
6.59942e-008,1.2277
6.60402e-008,1.2273
6.60861e-008,1.2263
6.61320e-008,1.2252
6.61779e-008,1.2246
6.62238e-008,1.2244
6.62698e-008,1.2248
6.63157e-008,1.2255
6.63616e-008,1.2249
6.64076e-008,1.2114
6.64535e-008,1.1599
6.64994e-008,1.0682
6.65453e-008,0.9550
6.65912e-008,0.8189
6.66372e-008,0.6671
6.66831e-008,0.5328
6.67290e-008,0.4375
6.67750e-008,0.3808
6.68209e-008,0.3584
6.68668e-008,0.3596
6.69127e-008,0.3670
6.69586e-008,0.3674
6.70046e-008,0.3552
6.70505e-008,0.3324
6.70964e-008,0.3051
6.71424e-008,0.2798
6.71883e-008,0.2613
6.72342e-008,0.2525
6.72801e-008,0.2525
6.73260e-008,0.2572
6.73720e-008,0.2617
6.74179e-008,0.2616
6.74638e-008,0.2550
6.75098e-008,0.2440
6.75557e-008,0.2322
6.76016e-008,0.2229
6.76475e-008,0.2186
6.76934e-008,0.2202
6.77394e-008,0.2259
6.77853e-008,0.2331
6.78312e-008,0.2388
6.78772e-008,0.2411
6.79231e-008,0.2399
6.79690e-008,0.2374
6.80149e-008,0.2363
6.80608e-008,0.2382
6.81068e-008,0.2430
6.81527e-008,0.2491
6.81986e-008,0.2541
6.82446e-008,0.2560
6.82905e-008,0.2542
6.83364e-008,0.2498
6.83823e-008,0.2448
6.84282e-008,0.2410
6.84742e-008,0.2395
6.85201e-008,0.2407
6.85660e-008,0.2437
6.86119e-008,0.2474
6.86579e-008,0.2506
6.87038e-008,0.2523
6.87497e-008,0.2520
6.87957e-008,0.2501
6.88416e-008,0.2475
6.88875e-008,0.2453
6.89334e-008,0.2445
6.89793e-008,0.2452
6.90253e-008,0.2472
6.90712e-008,0.2494
6.91171e-008,0.2510
6.91631e-008,0.2513
6.92090e-008,0.2503
6.92549e-008,0.2484
6.93008e-008,0.2464
6.93467e-008,0.2453
6.93927e-008,0.2453
6.94386e-008,0.2463
6.94845e-008,0.2478
6.95305e-008,0.2489
6.95764e-008,0.2492
6.96223e-008,0.2488
6.96682e-008,0.2478
6.97141e-008,0.2469
6.97601e-008,0.2464
6.98060e-008,0.2464
6.98519e-008,0.2468
6.98979e-008,0.2474
6.99438e-008,0.2481
6.99897e-008,0.2484
7.00356e-008,0.2484
7.00815e-008,0.2481
7.01275e-008,0.2501
7.01734e-008,0.2724
7.02193e-008,0.3429
7.02653e-008,0.4548
7.03112e-008,0.5914
7.03571e-008,0.7529
7.04030e-008,0.9115
7.04489e-008,1.0279
7.04949e-008,1.0966
7.05408e-008,1.1238
7.05867e-008,1.1169
7.06327e-008,1.0978
7.06786e-008,1.0888
7.07245e-008,1.0984
7.07704e-008,1.1257
7.08163e-008,1.1615
7.08623e-008,1.1939
7.09082e-008,1.2161
7.09541e-008,1.2261
7.10001e-008,1.2257
7.10460e-008,1.2198
7.10919e-008,1.2134
7.11378e-008,1.2104
7.11837e-008,1.2140
7.12297e-008,1.2243
7.12756e-008,1.2381
7.13215e-008,1.2508
7.13675e-008,1.2579
7.14134e-008,1.2569
7.14593e-008,1.2490
7.15052e-008,1.2384
7.15511e-008,1.2299
7.15971e-008,1.2264
7.16430e-008,1.2286
7.16889e-008,1.2336
7.17349e-008,1.2374
7.17808e-008,1.2370
7.18267e-008,1.2319
7.18726e-008,1.2238
7.19185e-008,1.2163
7.19645e-008,1.2127
7.20104e-008,1.2146
7.20563e-008,1.2207
7.21023e-008,1.2282
7.21482e-008,1.2340
7.21941e-008,1.2359
7.22400e-008,1.2340
7.22859e-008,1.2296
7.23319e-008,1.2247
7.23778e-008,1.2208
7.24237e-008,1.2190
7.24697e-008,1.2195
7.25156e-008,1.2218
7.25615e-008,1.2252
7.26074e-008,1.2283
7.26534e-008,1.2300
7.26993e-008,1.2295
7.27452e-008,1.2270
7.27911e-008,1.2238
7.28370e-008,1.2212
7.28830e-008,1.2205
7.29289e-008,1.2220
7.29748e-008,1.2248
7.30208e-008,1.2276
7.30667e-008,1.2293
7.31126e-008,1.2292
7.31585e-008,1.2275
7.32044e-008,1.2253
7.32504e-008,1.2235
7.32963e-008,1.2230
7.33422e-008,1.2238
7.33882e-008,1.2254
7.34341e-008,1.2269
7.34800e-008,1.2277
7.35259e-008,1.2275
7.35718e-008,1.2266
7.36178e-008,1.2255
7.36637e-008,1.2247
7.37096e-008,1.2244
7.37556e-008,1.2246
7.38015e-008,1.2253
7.38474e-008,1.2260
7.38933e-008,1.2268
7.39392e-008,1.2272
7.39852e-008,1.2271
7.40311e-008,1.2266
7.40770e-008,1.2258
7.41230e-008,1.2250
7.41689e-008,1.2247
7.42148e-008,1.2250
7.42607e-008,1.2257
7.43066e-008,1.2265
7.43526e-008,1.2270
7.43985e-008,1.2270
7.44444e-008,1.2266
7.44904e-008,1.2260
7.45363e-008,1.2254
7.45822e-008,1.2252
7.46281e-008,1.2254
7.46740e-008,1.2258
7.47200e-008,1.2263
7.47659e-008,1.2266
7.48118e-008,1.2267
7.48578e-008,1.2265
7.49037e-008,1.2261
7.49496e-008,1.2259
7.49955e-008,1.2257
7.50414e-008,1.2257
7.50874e-008,1.2259
7.51333e-008,1.2261
7.51792e-008,1.2263
7.52252e-008,1.2264
7.52711e-008,1.2265
7.53170e-008,1.2264
7.53629e-008,1.2262
7.54088e-008,1.2260
7.54548e-008,1.2258
7.55007e-008,1.2259
7.55466e-008,1.2260
7.55926e-008,1.2263
7.56385e-008,1.2264
7.56844e-008,1.2265
7.57303e-008,1.2264
7.57762e-008,1.2262
7.58222e-008,1.2261
7.58681e-008,1.2260
7.59140e-008,1.2260
7.59600e-008,1.2261
7.60059e-008,1.2263
7.60518e-008,1.2264
7.60977e-008,1.2264
7.61436e-008,1.2264
7.61896e-008,1.2263
7.62355e-008,1.2262
7.62814e-008,1.2261
7.63274e-008,1.2261
7.63733e-008,1.2262
7.64192e-008,1.2262
7.64651e-008,1.2263
7.65110e-008,1.2263
7.65570e-008,1.2263
7.66029e-008,1.2263
7.66488e-008,1.2263
7.66947e-008,1.2262
7.67407e-008,1.2262
7.67866e-008,1.2262
7.68325e-008,1.2262
7.68785e-008,1.2263
7.69244e-008,1.2263
7.69703e-008,1.2264
7.70162e-008,1.2264
7.70621e-008,1.2263
7.71081e-008,1.2263
7.71540e-008,1.2262
7.71999e-008,1.2262
7.72459e-008,1.2263
7.72918e-008,1.2263
7.73377e-008,1.2263
7.73836e-008,1.2264
7.74295e-008,1.2264
7.74755e-008,1.2263
7.75214e-008,1.2263
7.75673e-008,1.2263
7.76133e-008,1.2263
7.76592e-008,1.2263
7.77051e-008,1.2263
7.77510e-008,1.2263
7.77969e-008,1.2264
7.78429e-008,1.2264
7.78888e-008,1.2264
7.79347e-008,1.2263
7.79807e-008,1.2263
7.80266e-008,1.2263
7.80725e-008,1.2263
7.81184e-008,1.2263
7.81643e-008,1.2263
7.82103e-008,1.2264
7.82562e-008,1.2264
7.83021e-008,1.2264
7.83481e-008,1.2264
7.83940e-008,1.2264
7.84399e-008,1.2263
7.84858e-008,1.2263
7.85317e-008,1.2264
7.85777e-008,1.2264
7.86236e-008,1.2264
7.86695e-008,1.2264
7.87155e-008,1.2264
7.87614e-008,1.2264
7.88073e-008,1.2264
7.88532e-008,1.2264
7.88991e-008,1.2264
7.89451e-008,1.2264
7.89910e-008,1.2264
7.90369e-008,1.2264
7.90829e-008,1.2264
7.91288e-008,1.2264
7.91747e-008,1.2264
7.92206e-008,1.2264
7.92665e-008,1.2264
7.93125e-008,1.2264
7.93584e-008,1.2264
7.94043e-008,1.2264
7.94503e-008,1.2263
7.94962e-008,1.2238
7.95421e-008,1.2040
7.95880e-008,1.1428
7.96339e-008,1.0460
7.96799e-008,0.9296
7.97258e-008,0.7892
7.97717e-008,0.6384
7.98177e-008,0.5112
7.98636e-008,0.4235
7.99095e-008,0.3735
7.99554e-008,0.3565
8.00013e-008,0.3602
8.00473e-008,0.3675
8.00932e-008,0.3662
8.01391e-008,0.3522
8.01851e-008,0.3283
8.02310e-008,0.3009
8.02769e-008,0.2762
8.03228e-008,0.2591
8.03687e-008,0.2518
8.04147e-008,0.2530
8.04606e-008,0.2582
8.05065e-008,0.2623
8.05524e-008,0.2612
8.05984e-008,0.2537
8.06443e-008,0.2424
8.06902e-008,0.2307
8.07362e-008,0.2221
8.07821e-008,0.2188
8.08280e-008,0.2211
8.08739e-008,0.2273
8.09198e-008,0.2345
8.09658e-008,0.2398
8.10117e-008,0.2415
8.10576e-008,0.2400
8.11036e-008,0.2377
8.11495e-008,0.2369
8.11954e-008,0.2393
8.12413e-008,0.2443
8.12872e-008,0.2503
8.13332e-008,0.2549
8.13791e-008,0.2561
8.14250e-008,0.2539
8.14710e-008,0.2493
8.15169e-008,0.2444
8.15628e-008,0.2409
8.16087e-008,0.2399
8.16546e-008,0.2413
8.17006e-008,0.2445
8.17465e-008,0.2483
8.17924e-008,0.2513
8.18384e-008,0.2527
8.18843e-008,0.2521
8.19302e-008,0.2500
8.19761e-008,0.2474
8.20220e-008,0.2453
8.20680e-008,0.2448
8.21139e-008,0.2458
8.21598e-008,0.2478
8.22058e-008,0.2500
8.22517e-008,0.2514
8.22976e-008,0.2514
8.23435e-008,0.2502
8.23894e-008,0.2483
8.24354e-008,0.2464
8.24813e-008,0.2455
8.25272e-008,0.2456
8.25732e-008,0.2468
8.26191e-008,0.2482
8.26650e-008,0.2492
8.27109e-008,0.2494
8.27568e-008,0.2489
8.28028e-008,0.2479
8.28487e-008,0.2470
8.28946e-008,0.2466
8.29406e-008,0.2466
8.29865e-008,0.2471
8.30324e-008,0.2478
8.30783e-008,0.2484
8.31242e-008,0.2487
8.31702e-008,0.2486
8.32161e-008,0.2481
8.32620e-008,0.2474
8.33080e-008,0.2468
8.33539e-008,0.2465
8.33998e-008,0.2467
8.34457e-008,0.2471
8.34916e-008,0.2477
8.35376e-008,0.2481
8.35835e-008,0.2482
8.36294e-008,0.2480
8.36754e-008,0.2476
8.37213e-008,0.2471
8.37672e-008,0.2468
8.38131e-008,0.2467
8.38590e-008,0.2470
8.39050e-008,0.2474
8.39509e-008,0.2477
8.39968e-008,0.2479
8.40428e-008,0.2478
8.40887e-008,0.2475
8.41346e-008,0.2472
8.41805e-008,0.2470
8.42264e-008,0.2469
8.42724e-008,0.2470
8.43183e-008,0.2472
8.43642e-008,0.2474
8.44101e-008,0.2475
8.44561e-008,0.2475
8.45020e-008,0.2474
8.45479e-008,0.2473
8.45939e-008,0.2471
8.46398e-008,0.2470
8.46857e-008,0.2470
8.47316e-008,0.2471
8.47775e-008,0.2472
8.48235e-008,0.2473
8.48694e-008,0.2474
8.49153e-008,0.2474
8.49613e-008,0.2473
8.50072e-008,0.2471
8.50531e-008,0.2470
8.50990e-008,0.2474
8.51449e-008,0.2545
8.51909e-008,0.2935
8.52368e-008,0.3827
8.52827e-008,0.5040
8.53287e-008,0.6501
8.53746e-008,0.8152
8.54205e-008,0.9605
8.54664e-008,1.0580
8.55123e-008,1.1110
8.55583e-008,1.1243
8.56042e-008,1.1102
8.56501e-008,1.0933
8.56961e-008,1.0907
8.57420e-008,1.1071
8.57879e-008,1.1386
8.58338e-008,1.1740
8.58797e-008,1.2030
8.59257e-008,1.2208
8.59716e-008,1.2268
8.60175e-008,1.2240
8.60635e-008,1.2175
8.61094e-008,1.2120
8.61553e-008,1.2111
8.62012e-008,1.2172
8.62471e-008,1.2291
8.62931e-008,1.2429
8.63390e-008,1.2539
8.63849e-008,1.2582
8.64309e-008,1.2545
8.64768e-008,1.2452
8.65227e-008,1.2350
8.65686e-008,1.2281
8.66145e-008,1.2268
8.66605e-008,1.2302
8.67064e-008,1.2351
8.67523e-008,1.2375
8.67983e-008,1.2354
8.68442e-008,1.2290
8.68901e-008,1.2208
8.69360e-008,1.2145
8.69819e-008,1.2130
8.70279e-008,1.2166
8.70738e-008,1.2235
8.71197e-008,1.2306
8.71657e-008,1.2350
8.72116e-008,1.2355
8.72575e-008,1.2325
8.73034e-008,1.2278
8.73493e-008,1.2231
8.73953e-008,1.2199
8.74412e-008,1.2190
8.74871e-008,1.2202
8.75331e-008,1.2230
8.75790e-008,1.2264
8.76249e-008,1.2291
8.76708e-008,1.2300
8.77167e-008,1.2287
8.77627e-008,1.2259
8.78086e-008,1.2227
8.78545e-008,1.2208
8.79005e-008,1.2209
8.79464e-008,1.2229
8.79923e-008,1.2259
8.80382e-008,1.2284
8.80841e-008,1.2294
8.81301e-008,1.2287
8.81760e-008,1.2267
8.82219e-008,1.2246
8.82678e-008,1.2232
8.83138e-008,1.2232
8.83597e-008,1.2244
8.84056e-008,1.2260
8.84516e-008,1.2272
8.84975e-008,1.2277
8.85434e-008,1.2272
8.85893e-008,1.2262
8.86352e-008,1.2252
8.86812e-008,1.2246
8.87271e-008,1.2245
8.87730e-008,1.2249
8.88190e-008,1.2255
8.88649e-008,1.2246
8.89108e-008,1.2092
8.89567e-008,1.1544
8.90026e-008,1.0606
8.90486e-008,0.9461
8.90945e-008,0.8083
8.91404e-008,0.6565
8.91864e-008,0.5247
8.92323e-008,0.4323
8.92782e-008,0.3782
8.93241e-008,0.3579
8.93700e-008,0.3601
8.94160e-008,0.3673
8.94619e-008,0.3669
8.95078e-008,0.3539
8.95538e-008,0.3305
8.95997e-008,0.3032
8.96456e-008,0.2782
8.96915e-008,0.2604
8.97374e-008,0.2523
8.97834e-008,0.2527
8.98293e-008,0.2576
8.98752e-008,0.2619
8.99212e-008,0.2613
8.99671e-008,0.2544
9.00130e-008,0.2432
9.00589e-008,0.2314
9.01048e-008,0.2224
9.01508e-008,0.2186
9.01967e-008,0.2205
9.02426e-008,0.2264
9.02886e-008,0.2336
9.03345e-008,0.2391
9.03804e-008,0.2411
9.04263e-008,0.2397
9.04722e-008,0.2373
9.05182e-008,0.2364
9.05641e-008,0.2384
9.06100e-008,0.2434
9.06560e-008,0.2496
9.07019e-008,0.2544
9.07478e-008,0.2560
9.07937e-008,0.2540
9.08396e-008,0.2495
9.08856e-008,0.2445
9.09315e-008,0.2408
9.09774e-008,0.2396
9.10234e-008,0.2409
9.10693e-008,0.2440
9.11152e-008,0.2477
9.11611e-008,0.2508
9.12070e-008,0.2524
9.12530e-008,0.2520
9.12989e-008,0.2500
9.13448e-008,0.2473
9.13908e-008,0.2452
9.14367e-008,0.2445
9.14826e-008,0.2454
9.15285e-008,0.2474
9.15744e-008,0.2496
9.16204e-008,0.2511
9.16663e-008,0.2513
9.17122e-008,0.2502
9.17582e-008,0.2483
9.18041e-008,0.2464
9.18500e-008,0.2453
9.18959e-008,0.2454
9.19418e-008,0.2464
9.19878e-008,0.2479
9.20337e-008,0.2490
9.20796e-008,0.2493
9.21255e-008,0.2487
9.21715e-008,0.2478
9.22174e-008,0.2469
9.22633e-008,0.2464
9.23093e-008,0.2464
9.23552e-008,0.2469
9.24011e-008,0.2475
9.24470e-008,0.2481
9.24929e-008,0.2485
9.25389e-008,0.2484
9.25848e-008,0.2481
9.26307e-008,0.2508
9.26767e-008,0.2757
9.27226e-008,0.3498
9.27685e-008,0.4636
9.28144e-008,0.6020
9.28603e-008,0.7648
9.29063e-008,0.9213
9.29522e-008,1.0342
9.29981e-008,1.0998
9.30441e-008,1.1243
9.30900e-008,1.1157
9.31359e-008,1.0967
9.31818e-008,1.0889
9.32277e-008,1.0998
9.32737e-008,1.1281
9.33196e-008,1.1640
9.33655e-008,1.1959
9.34115e-008,1.2173
9.34574e-008,1.2264
9.35033e-008,1.2254
9.35492e-008,1.2193
9.35951e-008,1.2130
9.36411e-008,1.2105
9.36870e-008,1.2145
9.37329e-008,1.2252
9.37789e-008,1.2391
9.38248e-008,1.2515
9.38707e-008,1.2581
9.39166e-008,1.2566
9.39625e-008,1.2483
9.40085e-008,1.2377
9.40544e-008,1.2295
9.41003e-008,1.2265
9.41463e-008,1.2289
9.41922e-008,1.2339
9.42381e-008,1.2375
9.42840e-008,1.2368
9.43299e-008,1.2314
9.43759e-008,1.2233
9.44218e-008,1.2159
9.44677e-008,1.2127
9.45137e-008,1.2149
9.45596e-008,1.2213
9.46055e-008,1.2287
9.46514e-008,1.2343
9.46973e-008,1.2360
9.47433e-008,1.2338
9.47892e-008,1.2293
9.48351e-008,1.2244
9.48811e-008,1.2206
9.49270e-008,1.2190
9.49729e-008,1.2196
9.50188e-008,1.2221
9.50647e-008,1.2255
9.51107e-008,1.2285
9.51566e-008,1.2300
9.52025e-008,1.2294
9.52485e-008,1.2269
9.52944e-008,1.2236
9.53403e-008,1.2211
9.53862e-008,1.2206
9.54321e-008,1.2222
9.54781e-008,1.2250
9.55240e-008,1.2278
9.55699e-008,1.2294
9.56159e-008,1.2291
9.56618e-008,1.2274
9.57077e-008,1.2252
9.57536e-008,1.2235
9.57995e-008,1.2231
9.58455e-008,1.2239
9.58914e-008,1.2255
9.59373e-008,1.2270
9.59833e-008,1.2277
9.60292e-008,1.2275
9.60751e-008,1.2266
9.61210e-008,1.2255
9.61669e-008,1.2247
9.62129e-008,1.2244
9.62588e-008,1.2247
9.63047e-008,1.2253
9.63506e-008,1.2254
9.63966e-008,1.2171
9.64425e-008,1.1764
9.64884e-008,1.0923
9.65344e-008,0.9835
9.65803e-008,0.8535
9.66262e-008,0.7030
9.66721e-008,0.5616
9.67180e-008,0.4566
9.67640e-008,0.3911
9.68099e-008,0.3611
9.68558e-008,0.3581
9.69018e-008,0.3655
9.69477e-008,0.3683
9.69936e-008,0.3592
9.70395e-008,0.3385
9.70854e-008,0.3117
9.71314e-008,0.2854
9.71773e-008,0.2650
9.72232e-008,0.2538
9.72692e-008,0.2519
9.73151e-008,0.2560
9.73610e-008,0.2610
9.74069e-008,0.2622
9.74528e-008,0.2571
9.74988e-008,0.2469
9.75447e-008,0.2349
9.75906e-008,0.2248
9.76366e-008,0.2192
9.76825e-008,0.2194
9.77284e-008,0.2243
9.77743e-008,0.2314
9.78202e-008,0.2377
9.78662e-008,0.2409
9.79121e-008,0.2404
9.79580e-008,0.2380
9.80040e-008,0.2364
9.80499e-008,0.2375
9.80958e-008,0.2417
9.81417e-008,0.2477
9.81876e-008,0.2532
9.82336e-008,0.2559
9.82795e-008,0.2550
9.83254e-008,0.2510
9.83714e-008,0.2460
9.84173e-008,0.2418
9.84632e-008,0.2397
9.85091e-008,0.2402
9.85550e-008,0.2429
9.86010e-008,0.2466
9.86469e-008,0.2500
